date,day_of_week,resting_hr,total_steps,total_sleep,sleep_hours,deep_ratio,rem_ratio,sleep_deficit,sleep_start_time,wake_time,sleep_midpoint,sleep_start_hour,wake_hour,avg_hr_day,hr_std_day,hr_deviation,stress_index,activity_load,is_weekend,mood_score,productivity_score
2016-04-30,5,51.0,18387,,,0.25,0.19,,,,,,,77.55,12.49,26.55,0.2402,0.45,1,,
2016-04-30,5,68.0,2503,,,0.25,0.19,,,,,,,96.1,9.99,28.1,0.1448,0.11,1,,
2016-04-30,5,53.0,6987,128.0,2.13,0.25,0.19,352.0,2016-04-30 23:10:00,2016-05-01 01:18:00,00:14:00,23.0,1.0,85.35,11.57,32.35,0.2142,0.34,1,,
2016-05-01,6,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-05-01,6,,772,,,0.25,0.19,,,,,,,,,,,0.04,1,,
2016-05-01,6,,3077,,,0.25,0.19,,,,,,,,,,,0.17,1,,
2016-05-01,6,,6132,9946.0,165.78,0.25,0.19,-9466.0,2016-05-01 20:46:00,2016-05-08 18:32:30,07:39:15,20.0,18.0,,,,,0.2,1,,
2016-05-01,6,53.0,3428,71.0,1.18,0.25,0.19,409.0,2016-05-01 21:29:00,2016-05-01 22:40:00,22:04:30,21.0,22.0,70.84,10.08,17.84,0.1867,0.19,1,,
2016-05-01,6,49.0,5164,155.0,2.58,0.25,0.19,325.0,2016-05-01 01:05:00,2016-05-01 03:40:00,02:22:30,1.0,3.0,66.54,7.32,17.54,0.1463,0.24,1,,
2016-05-01,6,,10414,47.0,0.78,0.25,0.19,433.0,2016-05-01 07:17:00,2016-05-01 08:04:00,07:40:30,7.0,8.0,,,,,0.33,1,,
2016-05-01,6,44.0,10538,,,0.25,0.19,,,,,,,73.53,16.62,29.53,0.3692,0.38,1,,
2016-05-01,6,,3609,129.0,2.15,0.25,0.19,351.0,2016-05-01 03:49:00,2016-05-01 05:58:00,04:53:30,3.0,5.0,,,,,0.19,1,,
2016-05-01,6,,1170,,,0.25,0.19,,,,,,,,,,,0.05,1,,
2016-05-01,6,,36019,,,0.25,0.19,,,,,,,,,,,0.86,1,,
2016-05-01,6,,2704,,,0.25,0.19,,,,,,,,,,,0.11,1,,
2016-05-01,6,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-05-01,6,,9837,,,0.25,0.19,,,,,,,,,,,0.5,1,,
2016-05-01,6,55.0,8915,161.0,2.68,0.25,0.19,319.0,2016-05-01 03:56:00,2016-05-01 06:37:00,05:16:30,3.0,6.0,77.44,10.86,22.44,0.194,0.4,1,,
2016-05-01,6,,10602,113.0,1.88,0.25,0.19,367.0,2016-05-01 03:56:30,2016-05-01 05:49:30,04:53:00,3.0,5.0,,,,,0.42,1,,
2016-05-01,6,43.0,1619,193.0,3.22,0.25,0.19,287.0,2016-05-01 04:11:00,2016-05-01 07:24:00,05:47:30,4.0,7.0,67.81,9.89,24.81,0.2248,0.08,1,,
2016-05-01,6,57.0,5600,21.0,0.35,0.25,0.19,459.0,2016-05-01 12:08:30,2016-05-01 12:29:30,12:19:00,12.0,12.0,84.96,13.65,27.96,0.2353,0.24,1,,
2016-05-01,6,,5232,934.0,15.57,0.25,0.19,-454.0,2016-05-01 10:47:00,2016-05-02 02:21:00,18:34:00,10.0,2.0,,,,,0.24,1,,
2016-05-01,6,,12390,274.0,4.57,0.25,0.19,206.0,2016-05-01 02:28:00,2016-05-01 07:02:00,04:45:00,2.0,7.0,,,,,0.38,1,,
2016-05-01,6,56.0,5454,922.0,15.37,0.25,0.19,-442.0,2016-05-01 07:26:00,2016-05-01 22:48:00,15:07:00,7.0,22.0,73.29,9.77,17.29,0.1714,0.22,1,,
2016-05-01,6,,1251,108.0,1.8,0.25,0.19,372.0,2016-05-01 03:57:00,2016-05-01 05:45:00,04:51:00,3.0,5.0,,,,,0.07,1,,
2016-05-01,6,,7399,,,0.25,0.19,,,,,,,,,,,0.25,1,,
2016-05-01,6,,11419,67.0,1.12,0.25,0.19,413.0,2016-05-01 04:23:30,2016-05-01 05:30:30,04:57:00,4.0,5.0,,,,,0.36,1,,
2016-05-01,6,48.0,10930,,,0.25,0.19,,,,,,,70.71,12.7,22.71,0.2593,0.3,1,,
2016-05-01,6,39.0,10255,168.0,2.8,0.25,0.19,312.0,2016-05-01 04:00:00,2016-05-01 06:48:00,05:24:00,4.0,6.0,60.02,11.64,21.02,0.2911,0.31,1,,
2016-05-01,6,44.0,13368,1075.0,17.92,0.25,0.19,-595.0,2016-05-01 04:40:00,2016-05-01 22:35:00,13:37:30,4.0,22.0,73.7,21.44,29.7,0.4765,0.9,1,,
2016-05-01,6,70.0,2487,,,0.25,0.19,,,,,,,107.14,12.41,37.14,0.1748,0.14,1,,
2016-05-01,6,,2573,589.0,9.82,0.25,0.19,-109.0,2016-05-01 03:03:00,2016-05-01 12:52:00,07:57:30,3.0,12.0,,,,,0.09,1,,
2016-05-01,6,,4512,,,0.25,0.19,,,,,,,,,,,0.15,1,,
2016-05-02,0,47.0,4790,,,0.25,0.19,,,,,,,65.86,9.15,18.86,0.1906,0.1,0,,
2016-05-02,0,43.0,10096,2694.0,44.9,0.25,0.19,-2214.0,2016-05-02 02:41:00,2016-05-03 23:35:00,01:08:00,2.0,23.0,66.39,19.41,23.39,0.4412,0.31,0,,
2016-05-02,0,66.0,475,199.0,3.32,0.25,0.19,281.0,2016-05-02 23:18:00,2016-05-03 02:37:00,00:57:30,23.0,2.0,90.3,11.63,24.3,0.1736,0.05,0,,
2016-05-02,0,,8469,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-02,0,,7155,,,0.25,0.19,,,,,,,,,,,0.2,0,,
2016-05-02,0,,10052,1023.0,17.05,0.25,0.19,-543.0,2016-05-02 06:46:00,2016-05-02 23:49:00,15:17:30,6.0,23.0,,,,,0.39,0,,
2016-05-02,0,,6910,893.0,14.88,0.25,0.19,-413.0,2016-05-02 11:01:00,2016-05-03 01:54:00,18:27:30,11.0,1.0,,,,,0.29,0,,
2016-05-02,0,55.0,7891,,,0.25,0.19,,,,,,,78.67,9.37,23.67,0.1673,0.38,0,,
2016-05-02,0,,9261,973.0,16.22,0.25,0.19,-493.0,2016-05-02 06:49:30,2016-05-02 23:02:30,14:56:00,6.0,23.0,,,,,0.37,0,,
2016-05-02,0,,3634,,,0.25,0.19,,,,,,,,,,,0.15,0,,
2016-05-02,0,,7525,,,0.25,0.19,,,,,,,,,,,0.35,0,,
2016-05-02,0,,3758,,,0.25,0.19,,,,,,,,,,,0.16,0,,
2016-05-02,0,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-02,0,,6781,,,0.25,0.19,,,,,,,,,,,0.27,0,,
2016-05-02,0,50.0,10379,,,0.25,0.19,,,,,,,77.17,15.86,27.17,0.3109,0.4,0,,
2016-05-02,0,,3790,,,0.25,0.19,,,,,,,,,,,0.16,0,,
2016-05-02,0,43.0,7439,864.0,14.4,0.25,0.19,-384.0,2016-05-02 22:34:30,2016-05-03 12:58:30,05:46:30,22.0,12.0,64.61,19.73,21.61,0.4483,0.39,0,,
2016-05-02,0,,1969,,,0.25,0.19,,,,,,,,,,,0.1,0,,
2016-05-02,0,61.0,4933,,,0.25,0.19,,,,,,,91.67,10.15,30.67,0.1637,0.24,0,,
2016-05-02,0,,7245,96.0,1.6,0.25,0.19,384.0,2016-05-02 22:54:00,2016-05-03 00:30:00,23:42:00,22.0,0.0,,,,,0.29,0,,
2016-05-02,0,50.0,9769,57.0,0.95,0.25,0.19,423.0,2016-05-02 22:19:30,2016-05-02 23:16:30,22:48:00,22.0,23.0,72.59,17.94,22.59,0.3517,0.31,0,,
2016-05-02,0,,16520,53.0,0.88,0.25,0.19,427.0,2016-05-02 01:46:00,2016-05-02 02:39:00,02:12:30,1.0,2.0,,,,,0.53,0,,
2016-05-02,0,45.0,1831,171.0,2.85,0.25,0.19,309.0,2016-05-02 04:15:30,2016-05-02 07:06:30,05:41:00,4.0,7.0,67.4,10.4,22.4,0.226,0.1,0,,
2016-05-02,0,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-02,0,,14727,192.0,3.2,0.25,0.19,288.0,2016-05-02 03:23:30,2016-05-02 06:35:30,04:59:30,3.0,6.0,,,,,0.43,0,,
2016-05-02,0,,6064,1047.0,17.45,0.25,0.19,-567.0,2016-05-02 04:03:00,2016-05-02 21:30:00,12:46:30,4.0,21.0,,,,,0.34,0,,
2016-05-02,0,56.0,12912,157.0,2.62,0.25,0.19,323.0,2016-05-02 01:45:00,2016-05-02 04:22:00,03:03:30,1.0,4.0,79.67,15.14,23.67,0.2656,0.44,0,,
2016-05-02,0,58.0,13041,,,0.25,0.19,,,,,,,86.11,16.21,28.11,0.2747,0.47,0,,
2016-05-02,0,70.0,7018,2394.0,39.91,0.25,0.19,-1914.0,2016-05-02 05:33:00,2016-05-03 21:27:30,01:30:15,5.0,21.0,84.13,9.09,14.13,0.128,0.36,0,,
2016-05-03,1,65.0,14510,,,0.25,0.19,,,,,,,93.36,13.62,28.36,0.2064,0.57,0,,
2016-05-03,1,,12850,,,0.25,0.19,,,,,,,,,,,0.44,0,,
2016-05-03,1,,6047,,,0.25,0.19,,,,,,,,,,,0.24,0,,
2016-05-03,1,,15103,167.0,2.78,0.25,0.19,313.0,2016-05-03 03:41:00,2016-05-03 06:28:00,05:04:30,3.0,6.0,,,,,0.45,0,,
2016-05-03,1,45.0,2421,105.0,1.75,0.25,0.19,375.0,2016-05-03 03:10:30,2016-05-03 04:55:30,04:03:00,3.0,4.0,74.37,12.62,29.37,0.2743,0.16,0,,
2016-05-03,1,48.0,10818,,,0.25,0.19,,,,,,,67.47,12.37,19.47,0.2525,0.29,0,,
2016-05-03,1,,8712,76.0,1.27,0.25,0.19,404.0,2016-05-03 01:45:00,2016-05-03 03:01:00,02:23:00,1.0,3.0,,,,,0.45,0,,
2016-05-03,1,,7443,,,0.25,0.19,,,,,,,,,,,0.29,0,,
2016-05-03,1,42.0,11045,175.0,2.92,0.25,0.19,305.0,2016-05-03 15:39:30,2016-05-03 18:34:30,17:07:00,15.0,18.0,70.0,20.31,28.0,0.4723,0.52,0,,
2016-05-03,1,,9,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-03,1,,9648,3811.0,63.52,0.25,0.19,-3331.0,2016-05-03 06:55:30,2016-05-05 22:26:30,14:41:00,6.0,22.0,,,,,0.36,0,,
2016-05-03,1,53.0,12109,1150.0,19.16,0.25,0.19,-670.0,2016-05-03 04:41:30,2016-05-03 23:51:00,14:16:15,4.0,23.0,75.4,14.26,22.4,0.2641,0.4,0,,
2016-05-03,1,,10288,245.0,4.08,0.25,0.19,235.0,2016-05-03 23:32:00,2016-05-04 03:37:00,01:34:30,23.0,3.0,,,,,0.4,0,,
2016-05-03,1,51.0,12183,,,0.25,0.19,,,,,,,83.02,19.03,32.02,0.366,0.49,0,,
2016-05-03,1,,2100,,,0.25,0.19,,,,,,,,,,,0.1,0,,
2016-05-03,1,,14335,48.0,0.8,0.25,0.19,432.0,2016-05-03 07:41:30,2016-05-03 08:29:30,08:05:30,7.0,8.0,,,,,0.48,0,,
2016-05-03,1,,15484,,,0.25,0.19,,,,,,,,,,,0.47,0,,
2016-05-03,1,,9454,123.0,2.05,0.25,0.19,357.0,2016-05-03 23:24:30,2016-05-04 01:27:30,00:26:00,23.0,1.0,,,,,0.31,0,,
2016-05-03,1,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-03,1,44.0,12727,39.0,0.65,0.25,0.19,441.0,2016-05-03 23:58:00,2016-05-04 00:37:00,00:17:30,23.0,0.0,66.62,13.67,22.62,0.3037,0.4,0,,
2016-05-03,1,52.0,4496,75.0,1.25,0.25,0.19,405.0,2016-05-03 02:39:00,2016-05-03 03:54:00,03:16:30,2.0,3.0,77.88,11.73,25.88,0.2212,0.17,0,,
2016-05-03,1,,5992,239.0,3.98,0.25,0.19,241.0,2016-05-03 23:30:30,2016-05-04 03:29:30,01:30:00,23.0,3.0,,,,,0.3,0,,
2016-05-03,1,,12015,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-03,1,,7502,983.0,16.38,0.25,0.19,-503.0,2016-05-03 10:56:00,2016-05-04 03:19:00,19:07:30,10.0,3.0,,,,,0.33,0,,
2016-05-03,1,,1326,,,0.25,0.19,,,,,,,,,,,0.05,0,,
2016-05-03,1,52.0,5267,,,0.25,0.19,,,,,,,82.52,20.38,30.52,0.3845,0.32,0,,
2016-05-03,1,,7412,,,0.25,0.19,,,,,,,,,,,0.38,0,,
2016-05-03,1,50.0,12848,1261.0,21.02,0.25,0.19,-781.0,2016-05-03 05:11:30,2016-05-04 02:12:30,15:42:00,5.0,2.0,69.95,16.9,19.95,0.3315,0.38,0,,
2016-05-03,1,,4059,,,0.25,0.19,,,,,,,,,,,0.18,0,,
2016-05-04,2,,2080,,,0.25,0.19,,,,,,,,,,,0.09,0,,
2016-05-04,2,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-04,2,,1786,,,0.25,0.19,,,,,,,,,,,0.09,0,,
2016-05-04,2,,3588,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-04,2,42.0,12375,181.0,3.02,0.25,0.19,299.0,2016-05-04 23:20:00,2016-05-05 02:21:00,00:50:30,23.0,2.0,61.95,12.83,19.95,0.2983,0.4,0,,
2016-05-04,2,54.0,11768,,,0.25,0.19,,,,,,,82.8,15.08,28.8,0.2742,0.43,0,,
2016-05-04,2,36.0,5206,1000.0,16.67,0.25,0.19,-520.0,2016-05-04 20:49:00,2016-05-05 13:29:00,05:09:00,20.0,13.0,62.25,14.49,26.25,0.3916,0.23,0,,
2016-05-04,2,,14581,,,0.25,0.19,,,,,,,,,,,0.41,0,,
2016-05-04,2,56.0,18193,,,0.25,0.19,,,,,,,88.37,32.53,32.37,0.5708,0.43,0,,
2016-05-04,2,55.0,10147,154.0,2.57,0.25,0.19,326.0,2016-05-04 02:05:00,2016-05-04 04:39:00,03:22:00,2.0,4.0,79.47,20.67,24.47,0.3691,0.4,0,,
2016-05-04,2,,10988,164.0,2.73,0.25,0.19,316.0,2016-05-04 03:46:00,2016-05-04 06:30:00,05:08:00,3.0,6.0,,,,,0.29,0,,
2016-05-04,2,,2193,,,0.25,0.19,,,,,,,,,,,0.12,0,,
2016-05-04,2,,13559,57.0,0.95,0.25,0.19,423.0,2016-05-04 02:47:30,2016-05-04 03:44:30,03:16:00,2.0,3.0,,,,,0.38,0,,
2016-05-04,2,,8278,,,0.25,0.19,,,,,,,,,,,0.42,0,,
2016-05-04,2,54.0,5232,,,0.25,0.19,,,,,,,76.83,8.88,22.83,0.1614,0.25,0,,
2016-05-04,2,,2923,150.0,2.5,0.25,0.19,330.0,2016-05-04 05:32:00,2016-05-04 08:02:00,06:47:00,5.0,8.0,,,,,0.18,0,,
2016-05-04,2,,2309,,,0.25,0.19,,,,,,,,,,,0.05,0,,
2016-05-04,2,47.0,4249,103.0,1.72,0.25,0.19,377.0,2016-05-04 23:34:00,2016-05-05 01:17:00,00:25:30,23.0,1.0,61.67,6.16,14.67,0.1284,0.22,0,,
2016-05-04,2,,6564,92.0,1.53,0.25,0.19,388.0,2016-05-04 05:12:30,2016-05-04 06:44:30,05:58:30,5.0,6.0,,,,,0.34,0,,
2016-05-04,2,,5832,,,0.25,0.19,,,,,,,,,,,0.27,0,,
2016-05-04,2,,11100,,,0.25,0.19,,,,,,,,,,,0.36,0,,
2016-05-04,2,62.0,2997,23.0,0.38,0.25,0.19,457.0,2016-05-04 23:55:00,2016-05-05 00:18:00,00:06:30,23.0,0.0,92.9,14.37,30.9,0.228,0.16,0,,
2016-05-04,2,51.0,2283,105.0,1.75,0.25,0.19,375.0,2016-05-04 04:49:00,2016-05-04 06:34:00,05:41:30,4.0,6.0,74.98,8.9,23.98,0.1711,0.13,0,,
2016-05-04,2,,1201,,,0.25,0.19,,,,,,,,,,,0.05,0,,
2016-05-04,2,,7875,120.0,2.0,0.25,0.19,360.0,2016-05-04 01:33:00,2016-05-04 03:33:00,02:33:00,1.0,3.0,,,,,0.24,0,,
2016-05-04,2,,10429,,,0.25,0.19,,,,,,,,,,,0.36,0,,
2016-05-04,2,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-04,2,,8161,140.0,2.33,0.25,0.19,340.0,2016-05-04 22:52:00,2016-05-05 01:12:00,00:02:00,22.0,1.0,,,,,0.29,0,,
2016-05-04,2,49.0,10252,159.0,2.65,0.25,0.19,321.0,2016-05-04 01:36:30,2016-05-04 04:15:30,02:56:00,1.0,4.0,83.46,16.47,34.46,0.3295,0.48,0,,
2016-05-05,3,,12312,117.0,1.95,0.25,0.19,363.0,2016-05-05 01:03:00,2016-05-05 03:00:00,02:01:30,1.0,3.0,,,,,0.4,0,,
2016-05-05,3,,8567,97.0,1.62,0.25,0.19,383.0,2016-05-05 23:40:00,2016-05-06 01:17:00,00:28:30,23.0,1.0,,,,,0.42,0,,
2016-05-05,3,,8314,,,0.25,0.19,,,,,,,,,,,0.4,0,,
2016-05-05,3,,4363,,,0.25,0.19,,,,,,,,,,,0.12,0,,
2016-05-05,3,,6339,,,0.25,0.19,,,,,,,,,,,0.24,0,,
2016-05-05,3,,2237,,,0.25,0.19,,,,,,,,,,,0.12,0,,
2016-05-05,3,,13658,103.0,1.72,0.25,0.19,377.0,2016-05-05 22:57:30,2016-05-06 00:40:30,23:49:00,22.0,0.0,,,,,0.48,0,,
2016-05-05,3,,12427,,,0.25,0.19,,,,,,,,,,,0.07,0,,
2016-05-05,3,49.0,11728,64.0,1.07,0.25,0.19,416.0,2016-05-05 02:51:00,2016-05-05 03:55:00,03:23:00,2.0,3.0,85.57,14.17,36.57,0.2834,0.39,0,,
2016-05-05,3,,14990,,,0.25,0.19,,,,,,,,,,,0.43,0,,
2016-05-05,3,,3800,952.0,15.86,0.25,0.19,-471.0,2016-05-05 11:24:30,2016-05-06 03:16:00,19:20:15,11.0,3.0,,,,,0.2,0,,
2016-05-05,3,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-05,3,,2470,,,0.25,0.19,,,,,,,,,,,0.12,0,,
2016-05-05,3,,12167,177.0,2.95,0.25,0.19,303.0,2016-05-05 02:16:30,2016-05-05 05:13:30,03:45:00,2.0,5.0,,,,,0.48,0,,
2016-05-05,3,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-05,3,,14070,154.0,2.57,0.25,0.19,326.0,2016-05-05 04:17:30,2016-05-05 06:51:30,05:34:30,4.0,6.0,,,,,0.43,0,,
2016-05-05,3,52.0,9799,141.0,2.35,0.25,0.19,339.0,2016-05-05 00:24:00,2016-05-05 02:45:00,01:34:30,0.0,2.0,84.72,14.62,32.72,0.2758,0.49,0,,
2016-05-05,3,,8564,,,0.25,0.19,,,,,,,,,,,0.25,0,,
2016-05-05,3,70.0,15010,,,0.25,0.19,,,,,,,97.9,10.34,27.9,0.1457,0.52,0,,
2016-05-05,3,,8614,131.0,2.18,0.25,0.19,349.0,2016-05-05 22:40:00,2016-05-06 00:51:00,23:45:30,22.0,0.0,,,,,0.28,0,,
2016-05-05,3,,5202,,,0.25,0.19,,,,,,,,,,,0.24,0,,
2016-05-05,3,53.0,14055,,,0.25,0.19,,,,,,,72.85,13.22,19.85,0.2448,0.42,0,,
2016-05-05,3,55.0,11895,,,0.25,0.19,,,,,,,80.71,15.48,25.71,0.2764,0.46,0,,
2016-05-05,3,48.0,10611,,,0.25,0.19,,,,,,,81.94,12.71,33.94,0.2593,0.43,0,,
2016-05-05,3,50.0,7550,6184.0,103.07,0.25,0.19,-5704.0,2016-05-05 14:12:00,2016-05-09 21:16:00,17:44:00,14.0,21.0,72.21,18.0,22.21,0.353,0.32,0,,
2016-05-05,3,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-05,3,42.0,9603,2711.0,45.18,0.25,0.19,-2231.0,2016-05-05 03:35:00,2016-05-07 00:46:00,02:10:30,3.0,0.0,61.04,12.64,19.04,0.2941,0.31,0,,
2016-05-05,3,49.0,14331,156.0,2.6,0.25,0.19,324.0,2016-05-05 23:04:30,2016-05-06 01:40:30,00:22:30,23.0,1.0,69.4,17.59,20.4,0.3519,0.43,0,,
2016-05-05,3,54.0,10524,948.0,15.8,0.25,0.19,-468.0,2016-05-05 07:44:00,2016-05-05 23:32:00,15:38:00,7.0,23.0,76.64,14.28,22.64,0.2596,0.39,0,,
2016-05-06,4,60.0,10227,,,0.25,0.19,,,,,,,81.72,11.99,21.72,0.1966,0.4,0,,
2016-05-06,4,,7063,,,0.25,0.19,,,,,,,,,,,0.38,0,,
2016-05-06,4,50.0,4369,2482.0,41.38,0.25,0.19,-2002.0,2016-05-06 07:14:30,2016-05-08 00:37:00,03:55:45,7.0,0.0,75.64,12.31,25.64,0.2415,0.18,0,,
2016-05-06,4,48.0,4950,,,0.25,0.19,,,,,,,70.48,18.16,22.48,0.3706,0.23,0,,
2016-05-06,4,,8198,171.0,2.85,0.25,0.19,309.0,2016-05-06 03:36:30,2016-05-06 06:27:30,05:02:00,3.0,6.0,,,,,0.38,0,,
2016-05-06,4,,2091,,,0.25,0.19,,,,,,,,,,,0.11,0,,
2016-05-06,4,,7045,105.0,1.75,0.25,0.19,375.0,2016-05-06 01:37:00,2016-05-06 03:22:00,02:29:30,1.0,3.0,,,,,0.4,0,,
2016-05-06,4,62.0,11459,,,0.25,0.19,,,,,,,87.15,16.21,25.15,0.2573,0.4,0,,
2016-05-06,4,,0,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-06,4,,6116,,,0.25,0.19,,,,,,,,,,,0.3,0,,
2016-05-06,4,51.0,9632,1026.0,17.11,0.25,0.19,-546.0,2016-05-06 06:05:30,2016-05-06 23:12:00,14:38:45,6.0,23.0,63.17,8.35,12.17,0.1606,0.31,0,,
2016-05-06,4,,44,,,0.25,0.19,,,,,,,,,,,0.0,0,,
2016-05-06,4,51.0,3755,,,0.25,0.19,,,,,,,71.95,9.89,20.95,0.1902,0.2,0,,
2016-05-06,4,,11677,79.0,1.32,0.25,0.19,401.0,2016-05-06 05:12:30,2016-05-06 06:31:30,05:52:00,5.0,6.0,,,,,0.36,0,,
2016-05-06,4,,6943,142.0,2.37,0.25,0.19,338.0,2016-05-06 22:12:00,2016-05-07 00:34:00,23:23:00,22.0,0.0,,,,,0.24,0,,
2016-05-06,4,52.0,5908,269.0,4.48,0.25,0.19,211.0,2016-05-06 02:34:00,2016-05-06 07:03:00,04:48:30,2.0,7.0,72.33,10.08,20.33,0.1901,0.3,0,,
2016-05-06,4,71.0,4697,,,0.25,0.19,,,,,,,98.86,12.13,27.86,0.1684,0.18,0,,
2016-05-06,4,,4878,,,0.25,0.19,,,,,,,,,,,0.2,0,,
2016-05-06,4,,13953,,,0.25,0.19,,,,,,,,,,,0.39,0,,
2016-05-06,4,,9524,87.0,1.45,0.25,0.19,393.0,2016-05-06 04:39:30,2016-05-06 06:06:30,05:23:00,4.0,6.0,,,,,0.35,0,,
2016-05-06,4,,4514,300.0,4.99,0.25,0.19,181.0,2016-05-06 05:07:00,2016-05-06 10:06:30,07:36:45,5.0,10.0,,,,,0.23,0,,
2016-05-06,4,,9787,,,0.25,0.19,,,,,,,,,,,0.41,0,,
2016-05-06,4,,1727,,,0.25,0.19,,,,,,,,,,,0.1,0,,
2016-05-06,4,47.0,21727,,,0.25,0.19,,,,,,,92.84,32.09,45.84,0.6686,0.55,0,,
2016-05-06,4,,5843,,,0.25,0.19,,,,,,,,,,,0.22,0,,
2016-05-06,4,47.0,13175,,,0.25,0.19,,,,,,,69.08,14.38,22.08,0.2996,0.45,0,,
2016-05-06,4,54.0,3365,144.0,2.4,0.25,0.19,336.0,2016-05-06 00:22:30,2016-05-06 02:46:30,01:34:30,0.0,2.0,76.57,9.63,22.57,0.175,0.13,0,,
2016-05-06,4,,12159,99.0,1.65,0.25,0.19,381.0,2016-05-06 02:27:30,2016-05-06 04:06:30,03:17:00,2.0,4.0,,,,,0.37,0,,
2016-05-06,4,,12461,180.0,3.0,0.25,0.19,300.0,2016-05-06 03:33:00,2016-05-06 06:33:00,05:03:00,3.0,6.0,,,,,0.48,0,,
2016-05-07,5,54.0,8237,59.0,0.98,0.25,0.19,421.0,2016-05-07 23:14:30,2016-05-08 00:13:30,23:44:00,23.0,0.0,76.25,11.02,22.25,0.2003,0.33,1,,
2016-05-07,5,,7379,,,0.25,0.19,,,,,,,,,,,0.32,1,,
2016-05-07,5,51.0,1868,262.0,4.37,0.25,0.19,218.0,2016-05-07 23:39:00,2016-05-08 04:01:00,01:50:00,23.0,4.0,63.03,8.34,12.03,0.1604,0.1,1,,
2016-05-07,5,70.0,1967,,,0.25,0.19,,,,,,,94.22,10.73,24.22,0.1512,0.06,1,,
2016-05-07,5,,5510,,,0.25,0.19,,,,,,,,,,,0.23,1,,
2016-05-07,5,41.0,22770,1077.0,17.95,0.25,0.19,-597.0,2016-05-07 07:39:00,2016-05-08 01:36:00,16:37:30,7.0,1.0,66.63,16.61,25.63,0.3955,0.73,1,,
2016-05-07,5,57.0,6815,136.0,2.27,0.25,0.19,344.0,2016-05-07 04:29:30,2016-05-07 06:45:30,05:37:30,4.0,6.0,76.98,10.51,19.98,0.1812,0.33,1,,
2016-05-07,5,,4468,77.0,1.28,0.25,0.19,403.0,2016-05-07 07:15:00,2016-05-07 08:32:00,07:53:30,7.0,8.0,,,,,0.16,1,,
2016-05-07,5,,19769,73.0,1.22,0.25,0.19,407.0,2016-05-07 19:50:00,2016-05-07 21:03:00,20:26:30,19.0,21.0,,,,,0.55,1,,
2016-05-07,5,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-05-07,5,,1510,,,0.25,0.19,,,,,,,,,,,0.05,1,,
2016-05-07,5,,6117,,,0.25,0.19,,,,,,,,,,,0.25,1,,
2016-05-07,5,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-05-07,5,,2104,,,0.25,0.19,,,,,,,,,,,0.18,1,,
2016-05-07,5,,11992,203.0,3.38,0.25,0.19,277.0,2016-05-07 04:44:00,2016-05-07 08:07:00,06:25:30,4.0,8.0,,,,,0.38,1,,
2016-05-07,5,52.0,6708,,,0.25,0.19,,,,,,,76.07,15.57,24.07,0.2938,0.21,1,,
2016-05-07,5,54.0,7336,143.0,2.38,0.25,0.19,337.0,2016-05-07 03:06:00,2016-05-07 05:29:00,04:17:30,3.0,5.0,83.88,13.92,29.88,0.2532,0.41,1,,
2016-05-07,5,,4940,,,0.25,0.19,,,,,,,,,,,0.3,1,,
2016-05-07,5,,13372,,,0.25,0.19,,,,,,,,,,,0.4,1,,
2016-05-07,5,,4193,185.0,3.08,0.25,0.19,295.0,2016-05-07 01:39:30,2016-05-07 04:44:30,03:12:00,1.0,4.0,,,,,0.23,1,,
2016-05-07,5,64.0,6132,,,0.25,0.19,,,,,,,89.09,6.42,25.09,0.0987,0.18,1,,
2016-05-07,5,56.0,12332,,,0.25,0.19,,,,,,,101.0,31.26,45.0,0.5484,0.64,1,,
2016-05-07,5,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-05-07,5,,5183,572.0,9.53,0.25,0.19,-92.0,2016-05-07 17:02:00,2016-05-08 02:34:00,21:48:00,17.0,2.0,,,,,0.19,1,,
2016-05-07,5,,0,,,0.25,0.19,,,,,,,,,,,0.0,1,,
2016-05-07,5,,11550,36.0,0.6,0.25,0.19,444.0,2016-05-07 06:01:00,2016-05-07 06:37:00,06:19:00,6.0,6.0,,,,,0.38,1,,
